drug_name,dosage_name,is_specialty
Ritalin,Ritalin TAB 10MG,False
Ritalin,Ritalin TAB 20MG,False
Ritalin,Ritalin TAB 5MG,False
Ritalin LA,Ritalin LA CAP 20MG,False
Ritonavir,Ritonavir TAB 100MG,False
Rituxan,Rituxan SOLN 500MG/50ML,False
Rituxan,Rituxan SOLN 100MG/10ML,False
Rituxan Hycela,Rituxan Hycela SOLN 1600-26800 MG-UT/13.4ML,False
Rivastigmine,Rivastigmine PTCH 4.6MG/24HR,False
Rivastigmine,Rivastigmine Tartrate CAP 4.5MG,False
Rivastigmine,Rivastigmine Tartrate CAP 1.5MG,False
Rivastigmine,Rivastigmine PTCH 13.3MG/24HR,False
Rivastigmine,Rivastigmine PTCH 9.5MG/24HR,False
Rivastigmine,Rivastigmine Tartrate CAP 3MG,False
Rivastigmine,Rivastigmine Tartrate CAP 6MG,False
Rivastigmine Tartrate,Rivastigmine Tartrate CAP 1.5MG,False
Rivastigmine Tartrate,Rivastigmine Tartrate CAP 4.5MG,False
Rivastigmine Tartrate,Rivastigmine Tartrate CAP 3MG,False
Rivastigmine Tartrate,Rivastigmine Tartrate CAP 6MG,False
Rizatriptan Benzoate,Rizatriptan Benzoate TAB 10MG,False
Rizatriptan Benzoate,Rizatriptan Benzoate TAB 10MG ODT,False
Rizatriptan Benzoate,Rizatriptan Benzoate TAB 5MG,False
Rizatriptan Benzoate,Rizatriptan Benzoate TAB 5MG ODT,False
Robinul,Robinul TAB 1MG,False
Robinul,Robinul SOLN 0.4MG/2ML,False
Robinul-Forte,Robinul-Forte TAB 2MG,False
Rocaltrol,Rocaltrol CAP 0.25MCG,False
Rocklatan,Rocklatan SOLN 0.02-0.005%,False
Roflumilast,Roflumilast TAB 250MCG,False
Roflumilast,Roflumilast TAB 500MCG,False
Ropinirole HCL,Ropinirole HCL TAB 0.25MG,False
Ropinirole HCL,Ropinirole HCL TAB 0.5MG,False
Ropinirole HCL,Ropinirole HCL TAB 2MG,False
Ropinirole HCL,Ropinirole HCL TAB 4MG,False
Ropinirole HCL,Ropinirole HCL TAB 1MG,False
Ropinirole HCL,Ropinirole HCL TAB 5MG,False
Ropinirole HCL,Ropinirole HCL ER TAB 4MG,False
Ropinirole HCL,Ropinirole HCL ER TAB 8MG,False
Ropinirole HCL,Ropinirole HCL ER TAB 2MG,False
Ropinirole HCL,Ropinirole HCL TAB 3MG,False
Ropinirole HCL,Ropinirole HCL ER TAB 6MG,False
Ropinirole HCL,Ropinirole HCL ER TAB 12MG,False
Rosuvastatin Calcium,Rosuvastatin Calcium TAB 5MG,False
Rosuvastatin Calcium,Rosuvastatin Calcium TAB 20MG,False
Rosuvastatin Calcium,Rosuvastatin Calcium TAB 40MG,False
Rosuvastatin Calcium,Rosuvastatin Calcium TAB 10MG,False
Roszet,Roszet TAB 10-10MG,False
Roxicodone,Roxicodone TAB 30MG,False
Roxicodone,Roxicodone TAB 15MG,False
Rozerem,Rozerem TAB 8MG,False
Rozlytrek,Rozlytrek CAP 200MG,False
Rufinamide,Rufinamide TAB 400MG,False
Rukobia,Rukobia TAB 600MG,False
Ruxience,Ruxience SOLN 100MG/10ML,False
Ryaltris,Ryaltris INJ 665-25MCG/ACT,False
Rybrevant,Rybrevant SOLN 350MG/7ML,False
Rytary,Rytary CAP 48.75-195MG,False
Rytary,Rytary CAP 23.75-95MG,False
Rytary,Rytary CAP 36.25-145MG,False
Rytary,Rytary CAP 61.25-245MG,False
Sacubitril-Valsartan,Sacubitril-Valsartan TAB 24-26MG,False
Sacubitril-Valsartan,Sacubitril-Valsartan TAB 49-51MG,False
Sacubitril-Valsartan,Sacubitril-Valsartan TAB 97-103MG,False
Safyral,Safyral TAB 3-0.03-0.451MG,False
Saizen,Saizen SOLN 5MG,False
Salagen,Salagen TAB 5MG,False
Sandostatin,Sandostatin SOLN 100MCG/ML,False
Sandostatin,Sandostatin SOLN 50MCG/ML,False
Sandostatin,Sandostatin SOLN 500MCG/ML,False
Santyl,Santyl OINT 250UNIT/GM,False
Saphris,Saphris SUB 10MG,False
Saphris,Saphris SUB 2.5MG,False
Saphris,Saphris SUB 5MG,False
Savella,Savella TAB 100MG,False
Savella,Savella TAB 50MG,False
Savella,Savella TAB 12.5MG,False
Savella,Savella TAB 25MG,False
Saxagliptin HCL,Saxagliptin HCL TAB 5MG,False
Saxagliptin HCL,Saxagliptin HCL TAB 2.5MG,False
Saxagliptin-Metformin ER,Saxagliptin-Metformin ER TAB 2.5-1000MG,False
Saxagliptin-Metformin ER,Saxagliptin-Metformin ER TAB 5-500MG,False
Scemblix,Scemblix TAB 100MG,False
Scemblix,Scemblix TAB 40MG,False
Scopolamine,Scopolamine PTCH 1MG/3DAYS,False
Seasonique,Seasonique TAB 0.15-0.03 &0.01MG,False
Selarsdi,Selarsdi INJ 45MG/0.5ML,False
Selegiline HCL,Selegiline HCL CAP 5MG,False
Selegiline HCL,Selegiline HCL TAB 5MG,False
Selenium Sulfide,Selenium Sulfide LOTN 2.5%,False
Semglee,Semglee INJ 100UNIT/ML,False
Semglee,Semglee SOLN 100UNIT/ML,False
Semglee (Yfgn),Semglee (Yfgn) INJ 100UNIT/ML,False
Semglee (Yfgn),Semglee (Yfgn) SOLN 100UNIT/ML,False
Sensipar,Sensipar TAB 30MG,False
Serevent Diskus,Serevent Diskus AERO 50MCG,False
Serevent Diskus,Serevent Diskus AERO 50MCG/ACT,False
Seroquel,Seroquel TAB 50MG,False
Seroquel,Seroquel TAB 100MG,False
Seroquel,Seroquel TAB 25MG,False
Seroquel,Seroquel TAB 300MG,False
Seroquel,Seroquel TAB 400MG,False
Seroquel,Seroquel TAB 200MG,False
Seroquel XR,Seroquel XR TAB 150MG,False
Seroquel XR,Seroquel XR TAB 300MG,False
Seroquel XR,Seroquel XR TAB 50MG,False
Seroquel XR,Seroquel XR TAB 400MG,False
Seroquel XR,Seroquel XR TAB 200MG,False
Sertraline HCL,Sertraline HCL TAB 50MG,False
Sertraline HCL,Sertraline HCL TAB 100MG,False
Sertraline HCL,Sertraline HCL TAB 25MG,False
Sertraline HCL,Sertraline HCL CAP 150MG,False
Sertraline HCL,Sertraline HCL CONC 20MG/ML,False
Sertraline HCL,Sertraline HCL CAP 200MG,False
Sevelamer Carbonate,Sevelamer Carbonate TAB 800MG,False
Sevelamer Carbonate,Sevelamer Carbonate PACK 0.8GM,False
Sevelamer Carbonate,Sevelamer Carbonate PACK 2.4GM,False
Sevelamer HCL,Sevelamer HCL TAB 800MG,False
Sevelamer HCL,Sevelamer HCL TAB 400MG,False
Shingrix,Shingrix SUSP 50MCG/0.5ML,False
Signifor,Signifor SOLN 0.6MG/ML,False
Sildenafil Citrate,Sildenafil Citrate TAB 100MG,False
Sildenafil Citrate,Sildenafil Citrate TAB 20MG,False
Sildenafil Citrate,Sildenafil Citrate TAB 25MG,False
Sildenafil Citrate,Sildenafil Citrate TAB 50MG,False
Sildenafil Citrate,Sildenafil Citrate SUSP 10MG/ML,False
Silenor,Silenor TAB 3MG,False
Siliq,Siliq INJ 210MG/1.5ML,False
Silodosin,Silodosin CAP 8MG,False
Silodosin,Silodosin CAP 4MG,False
Silvadene,Silvadene CREAM 1%,False
Silver Sulfadiazine,Silver Sulfadiazine CREAM 1%,False
Simbrinza,Simbrinza SOLN 1-0.2%,False
Simlandi (1 Pen),Simlandi (1 Pen) AUTO-INJ KIT 40MG/0.4ML,False
Simlandi (1 Syringe),Simlandi (1 Syringe) SYR KIT 80MG/0.8ML,False
Simlandi (2 Pen),Simlandi (2 Pen) AUTO-INJ KIT 40MG/0.4ML,False
Simponi Aria,Simponi Aria SOLN 50MG/4ML,False
Simvastatin,Simvastatin TAB 10MG,False
Simvastatin,Simvastatin TAB 40MG,False
Simvastatin,Simvastatin TAB 20MG,False
Simvastatin,Simvastatin TAB 5MG,False
Simvastatin,Simvastatin TAB 80MG,False
Sinemet,Sinemet TAB 25-100MG,False
Sinemet,Sinemet TAB 10-100MG,False
Sinemet,Sinemet TAB 25-250MG,False
Sinemet CR,Sinemet CR TAB 50-200MG,False
Sinemet CR,Sinemet CR TAB 25-100MG,False
Singulair,Singulair TAB 10MG,False
Singulair,Singulair PACK 4MG,False
Singulair,Singulair TAB 5MG,False
Singulair,Singulair TAB 4MG,False
Sitaglipt Base-Metform HCL,Sitaglipt Base-Metform HCL Er TAB 50-500MG,False
Sitagliptin,Sitagliptin TAB 25MG,False
Sitagliptin,Sitagliptin TAB 100MG,False
Sitagliptin,Sitagliptin TAB 50MG,False
Sitagliptin Base-Metformin HCL,Sitagliptin Base-Metformin HCL TAB 50-500MG,False
Sitagliptin Base-Metformin HCL,Sitagliptin Base-Metformin HCL TAB 50-1000MG,False
Skelaxin,Skelaxin TAB 800MG,False
Soaanz,Soaanz TAB 40MG,False
Sod Fluoride-Potassium Nitrate,Sod Fluoride-Potassium Nitrate GEL 1.1-5%,False
Sodium Chloride,Sodium Chloride SOLN 0.9%,False
Sodium Chloride,Sodium Chloride SOLN 0.45%,False
Sodium Chloride,Sodium Chloride SOLN 3%,False
Sodium Chloride,Sodium Chloride SOLN 0.9%,False
Sodium Chloride,Sodium Chloride SOLN 5%,False
Sodium Chloride,Sodium Chloride SOLN 2.5MEQ/ML,False
Sodium Chloride (Pf),Sodium Chloride (Pf) SOLN 0.9%,False
Sodium Fluoride,Sodium Fluoride 5000 Ppm PSTE 1.1%,False
Sodium Fluoride,Sodium Fluoride TAB 2.2 (1 F)MG,False
Sodium Fluoride,Sodium Fluoride CREAM 1.1%,False
Sodium Fluoride,Sodium Fluoride GEL 1.1%,False
Sodium Fluoride,Sodium Fluoride SOLN 0.2%,False
Sodium Lactate,Sodium Lactate SOLN 5MEQ/ML,False
Sodium Oxybate,Sodium Oxybate SOLN 500MG/ML,False
Sodium Phenylbutyrate,Sodium Phenylbutyrate TAB 500MG,False
Sodium Polystyrene Sulfonate,Sodium Polystyrene Sulfonate POWD,False
Sofosbuvir-Velpatasvir,Sofosbuvir-Velpatasvir TAB 400-100MG,False
Sogroya,Sogroya INJ 5MG/1.5ML,False
Solifenacin Succinate,Solifenacin Succinate TAB 5MG,False
Solifenacin Succinate,Solifenacin Succinate TAB 10MG,False
Soliqua,Soliqua INJ 100-33UNT-MCG/ML,False
Soltamox,Soltamox SOLN 10MG/5ML,False
Solu-Cortef,Solu-Cortef SOLN 250MG,False
Solu-Cortef,Solu-Cortef SOLN 100MG,False
Solu-Medrol,Solu-Medrol SOLN 40MG,False
Solu-Medrol,Solu-Medrol SOLN 125MG,False
Soma,Soma TAB 250MG,False
Soma,Soma TAB 350MG,False
Somatuline Depot,Somatuline Depot SOLN 120MG/0.5ML,False
Soolantra,Soolantra CREAM 1%,False
Sotalol HCL,Sotalol HCL TAB 80MG,False
Sotalol HCL,Sotalol HCL TAB 120MG,False
Sotalol HCL,Sotalol HCL TAB 160MG,False
Sotalol HCL,Sotalol HCL TAB 240MG,False
Sotalol HCL AF,Sotalol HCL AF TAB 80MG,False
Sotalol HCL AF,Sotalol HCL AF TAB 120MG,False
Sotalol HCL AF,Sotalol HCL AF TAB 160MG,False
Sotyktu,Sotyktu TAB 6MG,False
Sovuna,Sovuna TAB 200MG,False
Spevigo,Spevigo INJ 150MG/ML,False
Spiriva,Spiriva Respimat AERO 2.5MCG,False
Spiriva,Spiriva Handihaler CAP 18MCG,False
Spiriva,Spiriva Respimat AERO 1.25MCG,False
Spironolactone,Spironolactone TAB 50MG,False
Spironolactone,Spironolactone TAB 25MG,False
Spironolactone,Spironolactone TAB 100MG,False
Spironolactone,Spironolactone INJ 25MG/5ML,False
Spironolactone-HCTZ,Spironolactone-HCTZ TAB 25-25MG,False
SPS,SPS INJ 15GM/60ML,False
SSD,SSD CREAM 1%,False
Starlix,Starlix TAB 60MG,False
Starlix,Starlix TAB 120MG,False
Steglatro,Steglatro TAB 15MG,False
Steglatro,Steglatro TAB 5MG,False
Steglujan,Steglujan TAB 5-100MG,False
Stendra,Stendra TAB 100MG,False
Stiolto Respimat,Stiolto Respimat AERO 2.5-2.5MCG,False
Stivarga,Stivarga TAB 40MG,False
Stoboclo,Stoboclo INJ 60MG/ML,False
Strattera,Strattera CAP 25MG,False
Strattera,Strattera CAP 10MG,False
Strattera,Strattera CAP 80MG,False
Strattera,Strattera CAP 18MG,False
Striverdi Respimat,Striverdi Respimat AERO 2.5MCG,False
Suboxone,Suboxone FILM 8-2MG,False
Suboxone,Suboxone FILM 12-3MG,False
Suboxone,Suboxone FILM 2-0.5MG,False
Suboxone,Suboxone FILM 4-1MG,False
Sucraid,Sucraid SOLN 8500UNIT/ML,False
Sucralfate,Sucralfate TAB 1GM,False
Sucralfate,Sucralfate INJ 1GM/10ML,False
Sulfacetamide Sodium,Sulfacetamide Sodium OINT 10%,False
Sulfacetamide Sodium,Sulfacetamide Sodium SOLN 10%,False
Sulfacetamide Sodium (Acne),Sulfacetamide Sodium (Acne) LOTN 10%,False
Sulfacetamide-Prednisolone,Sulfacetamide-Prednisolone SOLN 10-0.23%,False
Sulfadiazine,Sulfadiazine TAB 500MG,False
Sulfamethoxazole-Trimethoprim,Sulfamethoxazole-Trimethoprim TAB 400-80MG,False
Sulfamethoxazole-Trimethoprim,Sulfamethoxazole-Trimethoprim TAB 800-160MG,False
Sulfamethoxazole-Trimethoprim,Sulfamethoxazole-Trimethoprim SOLN 400-80MG/5ML,False
Sulfamethoxazole-Trimethoprim,Sulfamethoxazole-Trimethoprim INJ 200-40MG/5ML,False
Sulfamylon,Sulfamylon CREAM 85MG/GM,False
Sulfasalazine,Sulfasalazine TAB 500MG,False
Sulfasalazine,Sulfasalazine DR TAB 500MG,False
Sulindac,Sulindac TAB 200MG,False
Sulindac,Sulindac TAB 150MG,False
Sumatriptan,Sumatriptan SOLN 20MG/ACT,False
Sumatriptan,Sumatriptan SOLN 5MG/ACT,False
Sumatriptan Succinate,Sumatriptan Succinate TAB 50MG,False
Sumatriptan Succinate,Sumatriptan Succinate TAB 25MG,False
Sumatriptan Succinate,Sumatriptan Succinate TAB 100MG,False
Sumatriptan Succinate,Sumatriptan Succinate SOLN AUTO-INJ 6MG/0.5ML,False
Sumatriptan Succinate,Sumatriptan Succinate SOLN AUTO-INJ 4MG/0.5ML,False
Sumatriptan Succinate,Sumatriptan Succinate SOLN 6MG/0.5ML,False
Sumatriptan Succinate,Sumatriptan Succinate INJ 6MG/0.5ML,False
Sumatriptan Succinate,Sumatriptan Succinate SOLN AUTO-INJ 6MG/0.5ML,False
Sumatriptan Succinate Refill,Sumatriptan Succinate Refill INJ 4MG/0.5ML,False
Sumatriptan-Naproxen Sodium,Sumatriptan-Naproxen Sodium TAB 85-500MG,False
Sunitinib Malate,Sunitinib Malate CAP 12.5MG,False
Sunosi,Sunosi TAB 150MG,False
Sunosi,Sunosi TAB 75MG,False
Suprep Bowel Prep Kit,Suprep Bowel Prep Kit SOLN 17.5-3.13-1.6GM/177ML,False
Sutab,Sutab TAB 1479-225-188MG,False
Symbicort,Symbicort AERO 160-4.5MCG,False
Symbicort,Symbicort AERO 80-4.5MCG,False
Symbravo,Symbravo TAB 20-10MG,False
Symjepi,Symjepi INJ 0.3MG/0.3ML,False
Symproic,Symproic TAB 0.2MG,False
Symtuza,Symtuza TAB 800-150-200-10MG,False
Synalgos-DC,Synalgos-DC CAP 356.4-30-16MG,False
Synjardy,Synjardy TAB 5-500MG,False
Synjardy,Synjardy TAB 12.5-1000MG,False
Synjardy,Synjardy TAB 5-1000MG,False
Synjardy,Synjardy TAB 12.5-500MG,False
Synjardy XR,Synjardy XR TAB 12.5-1000MG,False
Synjardy XR,Synjardy XR TAB 25-1000MG,False
Synjardy XR,Synjardy XR TAB 10-1000MG,False
Synjardy XR,Synjardy XR TAB 5-1000MG,False
Synthroid,Synthroid TAB 75MCG,False
Synthroid,Synthroid TAB 100MCG,False
Synthroid,Synthroid TAB 137MCG,False
Synthroid,Synthroid TAB 125MCG,False
Synthroid,Synthroid TAB 25MCG,False
Synthroid,Synthroid TAB 88MCG,False
Synthroid,Synthroid TAB 112MCG,False
Synthroid,Synthroid TAB 50MCG,False
Synthroid,Synthroid TAB 200MCG,False
Synthroid,Synthroid TAB 150MCG,False
Synthroid,Synthroid TAB 175MCG,False
Synthroid,Synthroid TAB 300MCG,False
Tabloid,Tabloid TAB 40MG,False
Taclonex,Taclonex OINT 0.005-0.064%,False
Tadalafil,Tadalafil TAB 5MG,False
Tadalafil,Tadalafil TAB 10MG,False
Tadalafil,Tadalafil TAB 20MG,False
Tadalafil,Tadalafil TAB 2.5MG,False
Tadalafil (Pah),Tadalafil (Pah) TAB 20MG,False
Tafinlar,Tafinlar CAP 50MG,False
Tafinlar,Tafinlar CAP 75MG,False
Tafinlar,Tafinlar TAB 10MG,False
Tafluprost (Pf),Tafluprost (Pf) SOLN 0.0015%,False
Talicia,Talicia CAP 250-12.5-10MG,False
Talvey,Talvey SOLN 3MG/1.5ML,False
Tamiflu,Tamiflu CAP 75MG,False
Tamiflu,Tamiflu CAP 30MG,False
Tamoxifen Citrate,Tamoxifen Citrate TAB 20MG,False
Tamoxifen Citrate,Tamoxifen Citrate TAB 10MG,False
Tamsulosin HCL,Tamsulosin HCL CAP 0.4MG,False
Tapazole,Tapazole TAB 10MG,False
Tarpeyo,Tarpeyo CAP 4MG,False
Tascenso Odt,Tascenso Odt TAB 0.5MG,False
Tasmar,Tasmar TAB 100MG,False
Tavaborole,Tavaborole SOLN 5%,False
Tavalisse,Tavalisse TAB 100MG,False
Tavneos,Tavneos CAP 10MG,False
Tazarotene,Tazarotene CREAM 0.1%,False
Tazarotene,Tazarotene GEL 0.1%,False
Tazarotene,Tazarotene AERO 0.1%,False
Tecentriq,Tecentriq SOLN 1200MG/20ML,False
Teflaro,Teflaro SOLN 600MG,False
Tegretol,Tegretol TAB 200MG,False
Tegretol,Tegretol INJ 100MG/5ML,False
Tegretol-XR,Tegretol-XR TAB 100MG,False
Tegretol-XR,Tegretol-XR TAB 400MG,False
Tegretol-XR,Tegretol-XR TAB 200MG,False
Telmisartan,Telmisartan TAB 80MG,False
Telmisartan,Telmisartan TAB 20MG,False
Telmisartan,Telmisartan TAB 40MG,False
Telmisartan-Amlodipine,Telmisartan-Amlodipine TAB 80-5MG,False
Telmisartan-Amlodipine,Telmisartan-Amlodipine TAB 40-5MG,False
Telmisartan-Amlodipine,Telmisartan-Amlodipine TAB 40-10MG,False
Telmisartan-Amlodipine,Telmisartan-Amlodipine TAB 80-10MG,False
Telmisartan-HCTZ,Telmisartan-HCTZ TAB 40-12.5MG,False
Telmisartan-HCTZ,Telmisartan-HCTZ TAB 80-12.5MG,False
Telmisartan-HCTZ,Telmisartan-HCTZ TAB 80-25MG,False
Temazepam,Temazepam CAP 15MG,False
Temazepam,Temazepam CAP 30MG,False
Temazepam,Temazepam CAP 7.5MG,False
Temazepam,Temazepam CAP 22.5MG,False
Tenofovir Disoproxil Fumarate,Tenofovir Disoproxil Fumarate TAB 300MG,False
Tenoretic 50,Tenoretic 50 TAB 50-25MG,False
Terazosin HCL,Terazosin HCL CAP 10MG,False
Terazosin HCL,Terazosin HCL CAP 2MG,False
Terazosin HCL,Terazosin HCL CAP 1MG,False
Terazosin HCL,Terazosin HCL CAP 5MG,False
Terbinafine HCL,Terbinafine HCL TAB 250MG,False
Terbutaline Sulfate,Terbutaline Sulfate SOLN 1MG/ML,False
Terconazole,Terconazole CREAM 0.4%,False
Terconazole,Terconazole SUSP 80MG,False
Terconazole,Terconazole CREAM 0.8%,False
Teriflunomide,Teriflunomide TAB 14MG,False
Teriflunomide,Teriflunomide TAB 7MG,False
Teriparatide (Recombinant),Teriparatide (Recombinant) INJ 620MCG/2.48ML,False
Teriparatide (Recombinant),Teriparatide (Recombinant) INJ 600MCG/2.4ML,False
Testim,Testim GEL 50 MG/5GM(1%),False
Testosterone,Testosterone GEL 20.25 MG/1.25GM(1.62%),False
Testosterone,Testosterone GEL 10 MG/ACT(2%),False
Testosterone,Testosterone SOLN 30MG/ACT,False
Testosterone,Testosterone GEL 12.5 MG/ACT(1%),False
Testosterone,Testosterone GEL 20.25 MG/ACT(1.62%),False
Testosterone,Testosterone GEL 25 MG/2.5GM(1%),False
Testosterone,Testosterone GEL 50 MG/5GM(1%),False
Testosterone,Testosterone GEL 40.5 MG/2.5GM(1.62%),False
Testosterone Cypionate,Testosterone Cypionate SOLN 200MG/ML,False
Testosterone Cypionate,Testosterone Cypionate SOLN 100MG/ML,False
Testosterone Enanthate,Testosterone Enanthate SOLN 200MG/ML,False
Tetrabenazine,Tetrabenazine TAB 25MG,False
Tetrabenazine,Tetrabenazine TAB 12.5MG,False
Tetracycline HCL,Tetracycline HCL CAP 500MG,False
Tetracycline HCL,Tetracycline HCL CAP 250MG,False
Thalitone,Thalitone TAB 15MG,False
Theo-24,Theo-24 CAP 100MG,False
Theo-24,Theo-24 CAP 200MG,False
Theo-24,Theo-24 CAP 400MG,False
Theo-24,Theo-24 CAP 300MG,False
Theophylline,Theophylline ER TAB 300MG,False
Theophylline,Theophylline ER TAB 600MG,False
Theophylline,Theophylline ER TAB 400MG,False
Theophylline,Theophylline ER TAB 200MG,False
Theophylline,Theophylline ER TAB 100MG,False
Theophylline,Theophylline SOLN 80MG/15ML,False
Thiamine Hcl,Thiamine Hcl SOLN 100MG/ML,False
Thioridazine HCL,Thioridazine HCL TAB 50MG,False
Thioridazine HCL,Thioridazine HCL TAB 25MG,False
Thioridazine HCL,Thioridazine HCL TAB 10MG,False
Thiothixene,Thiothixene CAP 5MG,False
Thiothixene,Thiothixene CAP 10MG,False
Thiothixene,Thiothixene CAP 2MG,False
Thyquidity,Thyquidity SOLN 100MCG/5ML,False
Thyrolar-1,Thyrolar-1 TAB 60 (12.5-50)MG (MCG),False
Thyrolar-1/4,Thyrolar-1/4 TAB 15 (3.1-12.5)MG (MCG),False
Tiadylt,Tiadylt ER CAP 120MG,False
Tiadylt,Tiadylt ER CAP 360MG,False
Tiadylt,Tiadylt ER CAP 300MG,False
Tiadylt,Tiadylt ER CAP 180MG,False
Tiadylt,Tiadylt ER CAP 240MG,False
Tiadylt,Tiadylt ER CAP 420MG,False
Tiagabine HCL,Tiagabine HCL TAB 4MG,False
Tiagabine HCL,Tiagabine HCL TAB 2MG,False
Tiazac,Tiazac CAP 120MG,False
Tiazac,Tiazac CAP 180MG,False
Tiazac,Tiazac CAP 240MG,False
Tibsovo,Tibsovo TAB 250MG,False
Ticagrelor,Ticagrelor TAB 60MG,False
Ticagrelor,Ticagrelor TAB 90MG,False
Tice Bcg,Tice Bcg SUSP 50MG,False
Timolol Hemihydrate,Timolol Hemihydrate SOLN 0.5%,False
Timolol Maleate,Timolol Maleate SOLN 0.5%,False
Timolol Maleate,Timolol Maleate TAB 10MG,False
Timolol Maleate,Timolol Maleate PF SOLN 0.5%,False
Timolol Maleate,Timolol Maleate GEL SOLN 0.5%,False
Timolol Maleate,Timolol Maleate TAB 5MG,False
Timolol Maleate,Timolol Maleate SOLN 0.25%,False
Timolol Maleate,Timolol Maleate SOLN 0.5% (DAILY),False
Timolol Maleate,Timolol Maleate GEL SOLN 0.25%,False
Timolol Maleate,Timolol Maleate TAB 20MG,False
Timolol Maleate Pf,Timolol Maleate Pf SOLN 0.25%,False
Timoptic Ocudose,Timoptic Ocudose SOLN 0.25%,False
Timoptic Ocudose,Timoptic Ocudose SOLN 0.5%,False
Timoptic-Xe,Timoptic-Xe GEL SOLN 0.25%,False
Timoptic-Xe,Timoptic-Xe GEL SOLN 0.5%,False
Tinidazole,Tinidazole TAB 250MG,False
Tiopronin,Tiopronin TAB 100MG,False
Tiotropium Bromide Monohydrate,Tiotropium Bromide Monohydrate CAP 18MCG,False
Tirosint,Tirosint CAP 100MCG,False
Tirosint,Tirosint CAP 150MCG,False
Tirosint,Tirosint CAP 88MCG,False
Tirosint,Tirosint CAP 125MCG,False
Tirosint,Tirosint CAP 62.5MCG,False
Tirosint,Tirosint CAP 200MCG,False
Tirosint,Tirosint CAP 13MCG,False
Tirosint,Tirosint CAP 25MCG,False
Tirosint-Sol,Tirosint-Sol SOLN 137MCG/ML,False
Tirosint-Sol,Tirosint-Sol SOLN 100MCG/ML,False
Tirosint-Sol,Tirosint-Sol SOLN 44MCG/ML,False
Tirosint-Sol,Tirosint-Sol SOLN 88MCG/ML,False
Tivicay,Tivicay TAB 50MG,False
Tivicay,Tivicay TAB 25MG,False
Tizanidine HCL,Tizanidine HCL TAB 4MG,False
Tizanidine HCL,Tizanidine HCL CAP 4MG,False
Tizanidine HCL,Tizanidine HCL CAP 2MG,False
Tizanidine HCL,Tizanidine HCL TAB 2MG,False
Tizanidine HCL,Tizanidine HCL CAP 6MG,False
Tobradex,Tobradex OINT 0.3-0.1%,False
Tobradex ST,Tobradex ST SOLN 0.3-0.05%,False
Tobramycin,Tobramycin SOLN 0.3%,False
Tobramycin,Tobramycin NEBU 300MG/5ML,False
Tobramycin-Dexamethasone,Tobramycin-Dexamethasone SOLN 0.3-0.1%,False
Tolcapone,Tolcapone TAB 100MG,False
Tolectin 600,Tolectin 600 TAB 600MG,False
Tolmetin Sodium,Tolmetin Sodium TAB 600MG,False
Tolmetin Sodium,Tolmetin Sodium CAP 400MG,False
Tolterodine Tartrate,Tolterodine Tartrate ER CAP 2MG,False
Tolterodine Tartrate,Tolterodine Tartrate TAB 1MG,False
Tolterodine Tartrate,Tolterodine Tartrate TAB 2MG,False
Tolterodine Tartrate,Tolterodine Tartrate ER CAP 4MG,False
Tolvaptan,Tolvaptan TAB 15MG,False
Topamax,Topamax TAB 100MG,False
Topamax,Topamax TAB 25MG,False
Topamax,Topamax TAB 200MG,False
Topamax,Topamax TAB 50MG,False
Topamax Sprinkle,Topamax Sprinkle CAP 15MG,False
Topicort Spray,Topicort Spray LIQD 0.25%,False
Topiramate,Topiramate TAB 50MG,False
Topiramate,Topiramate ER CAP SPRINKLE 50MG,False
Topiramate,Topiramate ER CAP 50MG,False
Topiramate,Topiramate TAB 100MG,False
Topiramate,Topiramate TAB 200MG,False
Topiramate,Topiramate ER CAP 25MG,False
Topiramate,Topiramate ER CAP 100MG,False
Topiramate,Topiramate TAB 25MG,False
Topiramate,Topiramate CAP 25MG,False
Topiramate,Topiramate ER CAP 200MG,False
Topiramate,Topiramate ER CAP SPRINKLE 200MG,False
Topiramate,Topiramate SOLN 25MG/ML,False
